Year,Value,UNIT_MEASURE,SERIES
2000,54.049403667562295,Procenat,FI_FSI_FSLS
2001,65.07871304080629,Procenat,FI_FSI_FSLS
2002,51.5190348825523,Procenat,FI_FSI_FSLS
2003,58.7375213456581,Procenat,FI_FSI_FSLS
2004,59.5254449010301,Procenat,FI_FSI_FSLS
2005,61.912742893894,Procenat,FI_FSI_FSLS
2006,60.7730615475189,Procenat,FI_FSI_FSLS
2007,61.284708589615796,Procenat,FI_FSI_FSLS
2008,51.800986165646705,Procenat,FI_FSI_FSLS
2009,52.8860411982102,Procenat,FI_FSI_FSLS
2010,49.707368149003706,Procenat,FI_FSI_FSLS
2011,46.670917605577095,Procenat,FI_FSI_FSLS
2012,44.053109343285,Procenat,FI_FSI_FSLS
2013,46.22966161950829,Procenat,FI_FSI_FSLS
2014,46.138343168112705,Procenat,FI_FSI_FSLS
2015,44.03978050924629,Procenat,FI_FSI_FSLS
2016,44.0938567313618,Procenat,FI_FSI_FSLS
2017,44.309757521127395,Procenat,FI_FSI_FSLS
2018,44.6595444498472,Procenat,FI_FSI_FSLS
2000,0.0,Procenat,FI_FSI_FSSNO
2001,0.0,Procenat,FI_FSI_FSSNO
2002,0.0,Procenat,FI_FSI_FSSNO
2003,42.1821411110154,Procenat,FI_FSI_FSSNO
2004,11.555883494208699,Procenat,FI_FSI_FSSNO
2005,8.28096322435092,Procenat,FI_FSI_FSSNO
2006,8.86905149119733,Procenat,FI_FSI_FSSNO
2007,5.89756294023394,Procenat,FI_FSI_FSSNO
2008,6.2230590329163595,Procenat,FI_FSI_FSSNO
2009,1.6983681988869501,Procenat,FI_FSI_FSSNO
2010,4.36946617542722,Procenat,FI_FSI_FSSNO
2011,15.985010797193901,Procenat,FI_FSI_FSSNO
2012,5.34710950449262,Procenat,FI_FSI_FSSNO
2013,6.69157732243825,Procenat,FI_FSI_FSSNO
2014,10.232227266882,Procenat,FI_FSI_FSSNO
2015,8.970821380820508,Procenat,FI_FSI_FSSNO
2016,1.6966661563472802,Procenat,FI_FSI_FSSNO
2017,-0.22757156549238197,Procenat,FI_FSI_FSSNO
2018,2.2410250402879797,Procenat,FI_FSI_FSSNO
2000,32.4693389054788,Procenat,FI_FSI_FSKNL
2001,37.6090647205685,Procenat,FI_FSI_FSKNL
2002,27.514714500471396,Procenat,FI_FSI_FSKNL
2003,25.200873982285,Procenat,FI_FSI_FSKNL
2004,19.494333340705303,Procenat,FI_FSI_FSKNL
2005,20.415840577499896,Procenat,FI_FSI_FSKNL
2006,15.3083015592223,Procenat,FI_FSI_FSKNL
2007,12.9598497952939,Procenat,FI_FSI_FSKNL
2008,13.8901872212992,Procenat,FI_FSI_FSKNL
2009,25.464485699359102,Procenat,FI_FSI_FSKNL
2010,42.009689201385996,Procenat,FI_FSI_FSKNL
2011,25.9173608461831,Procenat,FI_FSI_FSKNL
2012,30.0463912520826,Procenat,FI_FSI_FSKNL
2013,30.9744996912242,Procenat,FI_FSI_FSKNL
2014,27.922027925918602,Procenat,FI_FSI_FSKNL
2015,26.8841920515272,Procenat,FI_FSI_FSKNL
2016,18.4798679001815,Procenat,FI_FSI_FSKNL
2017,14.3545245961634,Procenat,FI_FSI_FSKNL
2018,12.1460435458492,Procenat,FI_FSI_FSKNL
2000,21.215964833505,Procenat,FI_FSI_FSANL
2001,17.9071007297324,Procenat,FI_FSI_FSANL
2002,11.017219625819399,Procenat,FI_FSI_FSANL
2003,8.38582572565641,Procenat,FI_FSI_FSANL
2004,6.07354427319199,Procenat,FI_FSI_FSANL
2005,5.27605366757593,Procenat,FI_FSI_FSANL
2006,3.9987615025115497,Procenat,FI_FSI_FSANL
2007,3.01859191826486,Procenat,FI_FSI_FSANL
2008,3.0912079422106498,Procenat,FI_FSI_FSANL
2009,5.871207251876299,Procenat,FI_FSI_FSANL
2010,11.421782175376,Procenat,FI_FSI_FSANL
2011,11.7997140822193,Procenat,FI_FSI_FSANL
